DISTRICT,D200A001512R,D200A001513R,D200AC01512R,D200AC01513R,D200AM01512R,D200AM01513R,D200AR01512R,D200AR01513R,D200AS01512R,D200AS01513R,D200AW01512R,D200AW01513R,D300A001512R,D300A001513R,D300AC01512R,D300AC01513R,D300AM01512R,D300AM01513R,D300AR01512R,D300AR01513R,D300AS01512R,D300AS01513R,D300AW01512R,D300AW01513R,D400A001512R,D400A001513R,D400AC01512R,D400AC01513R,D400AM01512R,D400AM01513R,D400AR01512R,D400AR01513R,D400AS01512R,D400AS01513R,D400AW01512R,D400AW01513R,DA00A001512R,DA00A001513R,DA00AC01512R,DA00AC01513R,DA00AM01512R,DA00AM01513R,DA00AR01512R,DA00AR01513R,DA00AS01512R,DA00AS01513R,DA00AW01512R,DA00AW01513R,DB00A001512R,DB00A001513R,DB00AC01512R,DB00AC01513R,DB00AM01512R,DB00AM01513R,DB00AR01512R,DB00AR01513R,DB00AS01512R,DB00AS01513R,DB00AW01512R,DB00AW01513R,DE00A001512R,DE00A001513R,DE00AC01512R,DE00AC01513R,DE00AM01512R,DE00AM01513R,DE00AR01512R,DE00AR01513R,DE00AS01512R,DE00AS01513R,DE00AW01512R,DE00AW01513R,DF00A001512R,DF00A001513R,DF00AC01512R,DF00AC01513R,DF00AM01512R,DF00AM01513R,DF00AR01512R,DF00AR01513R,DF00AS01512R,DF00AS01513R,DF00AW01512R,DF00AW01513R,DH00A001512R,DH00A001513R,DH00AC01512R,DH00AC01513R,DH00AM01512R,DH00AM01513R,DH00AR01512R,DH00AR01513R,DH00AS01512R,DH00AS01513R,DH00AW01512R,DH00AW01513R,DI00A001512R,DI00A001513R,DI00AC01512R,DI00AC01513R,DI00AM01512R,DI00AM01513R,DI00AR01512R,DI00AR01513R,DI00AS01512R,DI00AS01513R,DI00AW01512R,DI00AW01513R,DL00A001512R,DL00A001513R,DL00AC01512R,DL00AC01513R,DL00AM01512R,DL00AM01513R,DL00AR01512R,DL00AR01513R,DL00AS01512R,DL00AS01513R,DL00AW01512R,DL00AW01513R,DM00A001512R,DM00A001513R,DM00AC01512R,DM00AC01513R,DM00AM01512R,DM00AM01513R,DM00AR01512R,DM00AR01513R,DM00AS01512R,DM00AS01513R,DM00AW01512R,DM00AW01513R,DR00A001512R,DR00A001513R,DR00AC01512R,DR00AC01513R,DR00AM01512R,DR00AM01513R,DR00AR01512R,DR00AR01513R,DR00AS01512R,DR00AS01513R,DR00AW01512R,DR00AW01513R,DS00A001512R,DS00A001513R,DS00AC01512R,DS00AC01513R,DS00AM01512R,DS00AM01513R,DS00AR01512R,DS00AR01513R,DS00AS01512R,DS00AS01513R,DS00AW01512R,DS00AW01513R,DW00A001512R,DW00A001513R,DW00AC01512R,DW00AC01513R,DW00AM01512R,DW00AM01513R,DW00AR01512R,DW00AR01513R,DW00AS01512R,DW00AS01513R,DW00AW01512R,DW00AW01513R
"178807",.,.,.,.,.,.,.,.,.,.,.,.,100,77,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,71,71,48,44,66,57,86,87,-1,-1,81,87,.,.,.,.,.,.,.,.,.,.,.,.,.,46,.,-1,.,47,.,60,.,-1,.,-1,71,69,41,39,68,59,85,83,-1,-1,91,83,62,63,37,37,55,46,79,84,-1,-1,71,83,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,.,.,-1,.,-1,.,.,.,.,72,74,64,56,64,53,87,93,-1,-1,67,90,.,-1,.,.,.,-1,.,-1,.,.,.,.,26,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,83,62,-1,75,76,91,92,-1,-1,89,95
"178808",85,78,-1,.,86,71,100,71,-1,.,.,-1,100,100,.,-1,100,100,100,100,.,-1,-1,-1,-1,.,.,.,-1,.,-1,.,.,.,.,.,88,90,83,86,85,84,93,94,81,100,89,93,100,100,-1,-1,-1,-1,-1,-1,.,-1,-1,.,72,94,-1,-1,80,100,80,100,-1,.,-1,-1,92,92,91,91,87,82,96,97,85,100,98,100,86,84,67,95,79,70,98,91,-1,100,88,82,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,84,87,76,82,83,87,90,91,76,100,80,83,55,60,-1,-1,50,43,70,77,-1,.,55,75,59,72,-1,64,52,78,67,74,-1,-1,60,-1,88,91,88,83,86,88,92,95,80,100,89,95
"178901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,64,67,62,68,67,70,65,76,62,55,57,56,.,.,.,.,.,.,.,.,.,.,.,.,56,63,59,64,60,66,54,70,64,54,43,49,62,67,56,61,64,74,64,76,57,44,64,65,61,63,59,65,63,66,61,71,62,49,58,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,.,66,68,69,77,70,66,66,76,68,67,49,49,49,51,56,49,49,47,45,61,57,38,40,48,47,52,-1,46,61,56,33,53,56,-1,-1,64,75,81,77,83,81,83,79,91,65,72,50,65
"178902",100,100,-1,-1,100,100,100,100,-1,-1,-1,-1,94,95,-1,-1,100,100,-1,100,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,80,78,85,80,78,81,84,83,79,75,72,65,73,81,-1,-1,63,75,75,100,-1,-1,-1,-1,75,71,81,71,71,74,78,78,75,67,68,57,82,80,86,78,77,82,86,85,80,72,77,76,78,76,82,77,75,79,83,82,77,72,69,62,89,71,-1,-1,100,-1,-1,100,-1,-1,-1,-1,65,64,63,55,67,85,68,64,-1,-1,56,-1,79,77,84,81,78,80,81,82,78,78,67,54,62,58,76,64,56,57,64,65,68,58,45,41,48,42,57,49,45,40,53,50,50,46,29,21,87,86,95,91,86,88,87,88,85,87,84,73
"178903",91,88,89,100,94,86,94,87,86,100,-1,75,98,100,100,100,93,100,100,100,-1,100,100,100,100,86,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,86,86,89,89,87,88,88,88,87,84,78,76,68,75,46,80,80,76,75,78,50,72,67,64,79,79,80,81,79,83,81,82,77,75,70,70,86,87,87,89,85,89,88,90,81,81,83,80,83,82,86,85,83,84,84,85,83,80,74,72,100,89,100,86,100,100,100,100,100,-1,100,-1,66,57,75,75,70,67,63,46,-1,-1,56,-1,87,85,90,89,88,87,87,86,91,87,73,72,66,67,72,72,66,73,68,71,70,64,47,46,69,74,71,80,64,74,73,75,81,73,55,61,91,91,93,94,92,93,92,92,91,89,83,81
"178904",78,80,78,80,80,77,82,84,73,85,72,71,91,92,93,90,92,94,92,93,90,92,86,89,89,65,100,71,82,71,82,65,100,-1,100,-1,68,67,69,69,65,67,74,73,68,64,60,53,64,62,65,65,60,61,69,68,65,61,59,45,62,60,63,61,59,61,69,68,61,56,54,47,69,67,66,67,65,67,76,75,65,60,66,59,66,64,66,66,62,64,72,71,65,60,58,51,64,66,60,84,54,59,77,73,50,71,86,44,47,46,43,42,46,50,49,49,33,28,50,43,68,66,72,70,66,67,72,71,72,67,54,48,53,50,57,55,47,50,59,57,61,50,38,36,51,46,50,43,47,45,59,53,52,46,43,36,82,82,84,85,80,80,85,86,85,82,73,71
"178905",100,100,.,-1,-1,-1,-1,-1,.,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,76,82,73,91,78,82,79,84,38,60,81,80,.,.,.,.,.,.,.,.,.,.,.,.,73,77,72,85,75,78,76,78,26,53,77,74,82,88,71,96,85,87,88,90,35,45,96,91,77,81,73,90,79,81,80,83,38,58,85,79,.,.,.,.,.,.,.,.,.,.,.,.,65,70,-1,-1,69,75,59,69,-1,-1,-1,63,69,77,78,84,70,78,68,77,-1,78,65,68,58,69,43,81,66,68,58,71,-1,56,67,66,69,85,-1,-1,70,83,70,92,-1,-1,-1,-1,60,100,-1,-1,67,100,67,100,-1,-1,-1,-1
"178906",83,96,-1,-1,86,100,100,100,-1,-1,-1,-1,90,88,-1,-1,91,89,82,89,-1,-1,-1,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,89,90,91,87,88,92,92,89,87,89,81,100,89,.,-1,100,100,100,91,.,-1,-1,100,81,63,77,62,79,71,85,69,75,40,86,52,89,88,89,90,85,86,92,92,91,86,91,87,85,82,85,87,81,82,87,87,90,82,84,65,-1,83,-1,-1,-1,-1,-1,-1,-1,.,.,-1,45,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,89,91,91,90,90,93,93,88,88,87,73,51,64,-1,68,53,57,59,74,-1,69,-1,54,71,64,-1,71,67,56,81,72,-1,80,78,46,94,94,94,96,91,92,96,96,89,91,95,93
"178908",100,97,-1,100,100,100,100,91,-1,100,-1,-1,83,81,-1,100,100,100,-1,67,-1,-1,-1,63,-1,.,-1,.,-1,.,-1,.,.,.,.,.,86,92,85,93,88,95,89,94,80,91,78,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,78,88,75,90,82,96,84,90,65,83,64,69,90,91,84,93,90,96,95,96,81,85,91,76,86,91,94,96,87,93,92,98,77,82,69,72,-1,73,.,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,83,92,86,94,86,95,84,93,79,96,69,78,68,80,73,90,68,85,75,83,63,78,46,57,62,83,100,86,57,93,57,80,83,83,-1,-1,86,93,85,93,88,96,89,95,80,94,80,78
"178909",-1,80,.,-1,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,59,59,59,59,60,65,62,62,62,56,48,41,69,69,88,67,69,75,62,83,71,-1,-1,-1,58,59,58,59,58,65,60,62,67,56,45,42,60,61,56,60,60,65,65,66,60,55,49,48,59,59,59,60,60,65,62,62,62,56,48,41,63,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,41,36,55,53,43,47,39,-1,-1,67,39,59,57,61,59,60,65,59,59,63,57,47,36,45,45,46,45,45,52,48,48,51,44,29,27,38,35,30,23,35,39,41,39,47,29,37,29,57,31,-1,-1,63,33,63,40,-1,-1,-1,-1
"178912",93,94,100,93,90,90,90,97,92,92,100,100,96,98,100,100,100,92,83,100,100,100,-1,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81,80,82,84,78,79,83,83,88,81,73,71,82,70,85,67,83,81,83,69,88,-1,63,64,74,73,74,77,72,72,77,76,83,75,66,63,82,82,79,85,79,80,86,86,87,81,79,78,78,78,78,80,76,77,81,81,86,79,70,69,-1,89,.,-1,-1,-1,-1,-1,.,-1,.,-1,70,68,-1,77,78,70,68,66,-1,-1,71,70,79,78,84,83,78,79,79,80,90,82,67,63,61,61,64,70,57,60,63,66,76,62,50,46,58,59,61,66,55,53,62,65,59,58,52,56,88,86,92,94,85,85,89,90,94,87,80,73
"178913",.,91,.,-1,.,-1,.,-1,.,-1,.,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,79,82,85,84,81,88,80,83,71,76,68,66,67,60,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,77,80,83,82,80,88,77,81,67,73,67,68,78,83,79,87,82,89,82,88,60,71,75,69,77,80,83,82,80,88,78,81,70,75,67,64,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,69,76,-1,-1,90,89,70,56,-1,.,-1,-1,79,80,90,82,81,88,79,79,81,81,62,63,61,69,74,63,64,81,58,69,66,58,49,59,58,60,79,65,49,62,57,61,64,42,52,64,85,89,93,96,87,89,88,95,74,84,74,78
"178914",86,90,89,92,91,90,85,91,83,90,78,82,90,93,90,91,91,94,91,98,94,88,79,91,77,87,-1,89,88,90,75,92,-1,75,-1,83,82,83,85,87,83,85,83,87,84,82,67,70,67,74,70,79,67,78,67,81,84,67,41,59,72,75,76,78,73,77,75,80,73,69,57,60,83,85,85,87,83,86,85,89,82,80,73,77,78,80,80,83,79,82,81,84,79,78,62,66,63,68,63,71,67,70,67,75,75,-1,-1,-1,48,53,46,47,53,59,53,61,53,50,26,34,81,82,85,87,83,84,81,84,85,84,62,64,62,65,67,71,64,68,63,69,67,64,39,44,62,61,66,62,65,63,65,70,60,59,43,42,85,86,90,90,86,88,85,88,87,84,72,73
"178915",-1,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,63,65,69,71,61,70,66,67,68,61,48,43,62,67,62,71,58,71,72,74,66,62,44,46,62,64,68,71,60,70,66,66,65,60,48,43,65,67,70,70,62,72,69,72,67,60,58,50,63,64,69,71,61,70,65,66,68,61,49,42,.,.,.,.,.,.,.,.,.,.,.,.,39,32,36,-1,50,43,31,32,-1,-1,42,-1,60,62,67,72,59,69,63,62,69,62,39,35,49,54,57,65,48,62,49,54,58,53,28,25,51,47,49,57,54,53,53,50,52,38,38,24,74,68,83,78,65,65,65,72,100,75,-1,-1
"179901",65,73,-1,88,-1,64,-1,75,-1,86,-1,-1,100,100,-1,-1,-1,100,-1,100,.,-1,-1,.,-1,100,-1,.,-1,-1,-1,-1,.,.,.,-1,67,69,65,75,67,71,71,72,64,67,58,56,-1,75,-1,-1,-1,-1,.,-1,-1,-1,.,-1,58,61,56,65,58,64,63,64,51,57,48,49,68,70,64,71,68,71,74,75,60,61,66,66,60,64,56,69,62,67,65,66,54,60,51,53,67,63,-1,-1,50,50,70,60,.,-1,-1,-1,28,39,15,51,36,43,28,36,-1,-1,22,35,65,69,66,79,67,71,68,69,67,72,50,48,42,49,38,55,44,53,46,49,41,48,33,32,46,49,39,38,42,57,54,52,61,40,31,47,79,79,80,84,78,79,81,82,79,78,70,64
"180901",80,91,-1,-1,-1,83,-1,100,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,100,.,-1,.,-1,.,-1,.,-1,.,-1,76,75,86,84,75,82,75,77,82,72,58,49,62,63,67,68,64,70,60,73,75,62,43,31,73,72,84,83,72,81,68,74,81,71,54,43,82,76,86,85,74,78,83,83,87,65,80,57,76,70,83,80,78,79,76,70,81,70,47,49,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,-1,73,.,-1,-1,-1,-1,-1,.,-1,-1,-1,73,74,86,83,75,85,70,75,80,75,48,45,73,73,85,83,73,81,69,75,82,71,53,44,60,58,68,73,65,73,59,50,70,54,-1,37,79,79,93,88,76,86,78,80,87,75,65,54
"180902",.,.,.,.,.,.,.,.,.,.,.,.,80,100,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,84,90,82,93,86,95,89,93,73,83,79,80,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,79,87,65,86,79,94,86,88,72,79,80,80,83,88,75,87,84,92,91,90,70,76,88,88,62,85,64,86,63,92,68,81,63,77,-1,83,100,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,-1,75,-1,-1,-1,-1,-1,-1,.,.,-1,-1,85,92,90,96,88,98,88,95,75,89,75,74,77,80,73,91,78,90,76,82,84,81,71,50,79,95,83,100,71,95,79,95,100,-1,-1,90,86,92,84,94,88,96,92,94,74,84,83,81
"180903",89,64,-1,.,-1,-1,-1,-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,72,80,75,82,66,73,76,80,90,92,59,86,.,.,.,.,.,.,.,.,.,.,.,.,65,81,70,84,57,75,73,77,82,95,45,87,71,76,82,76,64,65,69,77,92,83,67,90,67,74,85,75,61,68,68,66,80,87,45,92,.,.,.,.,.,.,.,.,.,.,.,.,-1,35,.,-1,-1,-1,-1,-1,.,-1,.,-1,73,85,67,88,69,81,83,83,88,100,50,80,37,68,-1,80,33,52,43,67,-1,100,-1,75,75,84,-1,-1,78,91,78,83,-1,-1,-1,75,75,86,72,88,67,78,79,91,100,96,70,82
"180904",.,.,.,.,.,.,.,.,.,.,.,.,-1,100,-1,.,-1,-1,-1,-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,91,97,89,93,88,98,94,100,.,.,94,90,-1,.,.,.,-1,.,-1,.,.,.,.,.,84,98,-1,100,83,93,88,100,.,.,83,100,90,96,-1,100,83,95,96,100,.,.,100,83,84,94,-1,-1,75,83,100,100,.,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,92,98,100,89,92,100,92,100,.,.,89,-1,86,100,.,-1,-1,100,-1,100,.,.,-1,-1,95,100,-1,-1,88,100,100,100,.,.,-1,.,92,98,100,93,90,100,93,100,.,.,93,83
"181901",83,79,91,92,92,81,76,85,86,67,70,62,87,89,96,96,88,98,91,88,83,96,58,65,.,.,.,.,.,.,.,.,.,.,.,.,82,82,87,87,83,86,83,86,80,78,71,65,89,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,76,81,79,78,80,80,81,72,71,67,58,83,84,85,88,84,89,86,89,77,76,78,72,74,79,72,80,76,83,77,83,71,75,62,61,97,66,100,-1,100,63,89,78,100,-1,-1,-1,65,62,-1,-1,71,73,62,60,-1,-1,-1,59,80,80,89,86,82,84,80,83,84,80,63,58,70,69,77,75,69,75,71,75,71,67,57,43,68,63,72,68,70,61,69,71,72,64,51,46,83,83,88,88,83,87,84,86,81,78,72,66
"181905",89,97,86,100,93,100,87,100,-1,-1,-1,86,70,77,88,91,76,96,63,69,-1,80,56,50,.,.,.,.,.,.,.,.,.,.,.,.,76,79,79,84,77,82,79,80,70,78,68,67,-1,92,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,69,69,76,66,73,69,68,56,67,51,58,77,79,79,82,78,83,82,81,66,74,73,69,68,76,76,75,69,81,76,78,50,73,57,66,56,67,-1,83,-1,-1,63,63,-1,-1,-1,83,51,35,-1,-1,75,62,39,-1,.,-1,-1,-1,75,79,79,86,76,81,77,79,74,83,63,65,52,64,62,73,52,67,54,63,53,65,40,50,63,67,62,62,61,70,68,73,58,74,63,50,77,79,79,84,77,81,80,80,71,78,69,67
"181906",65,69,53,79,66,57,71,80,-1,75,71,61,73,62,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,56,56,65,60,49,57,61,63,62,54,45,41,52,52,60,54,44,54,58,58,58,50,41,37,54,54,61,57,47,55,59,61,58,51,43,39,57,57,62,61,48,57,64,64,59,55,53,44,72,68,93,77,61,66,77,75,83,67,50,50,73,58,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,39,.,-1,.,45,.,33,.,-1,.,-1,56,55,67,59,51,57,59,61,65,53,39,39,46,45,54,47,40,45,49,51,54,46,32,29,40,40,46,34,33,42,46,47,47,36,25,29,64,64,72,71,60,63,67,70,68,62,52,50
"181907",78,84,75,67,85,85,78,90,-1,70,63,93,98,92,86,-1,100,100,100,100,-1,-1,100,-1,91,94,100,92,80,100,90,100,100,83,-1,89,74,74,76,77,73,78,75,79,75,68,67,58,83,41,100,-1,88,58,63,38,100,-1,-1,-1,67,68,68,70,67,73,70,73,68,60,61,51,75,76,77,77,72,79,78,80,75,67,75,68,66,68,64,73,65,73,70,71,72,61,60,53,60,78,67,92,75,69,46,75,-1,100,-1,-1,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,72,75,77,73,76,73,77,75,70,58,49,59,58,63,64,58,65,61,64,64,52,48,36,53,58,57,56,57,64,54,67,53,49,37,38,74,74,77,77,73,78,76,79,75,68,67,58
"181908",65,73,63,78,62,69,77,77,59,69,54,72,91,91,94,100,89,93,89,88,100,100,88,73,78,100,-1,-1,-1,-1,-1,-1,.,-1,-1,.,79,78,84,84,78,80,81,81,80,76,67,61,60,57,68,69,54,55,65,63,65,59,45,34,69,68,78,73,68,69,72,74,72,66,52,48,80,79,83,82,78,81,85,84,77,74,74,68,72,72,77,71,75,77,76,78,67,69,52,53,85,94,75,100,90,89,90,88,-1,100,-1,100,33,49,-1,-1,28,86,44,57,-1,-1,-1,-1,78,77,85,85,79,79,78,79,83,79,60,55,61,60,68,69,60,63,65,65,63,58,42,37,54,52,55,52,50,49,58,60,59,55,45,33,81,80,87,86,81,83,83,83,83,79,70,64
"182901",73,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,78,77,86,85,76,78,80,80,79,82,64,56,.,.,.,.,.,.,.,.,.,.,.,.,77,71,84,84,78,77,78,69,77,75,53,47,81,80,82,82,78,82,84,87,87,79,76,58,75,70,71,100,68,67,82,64,91,63,-1,69,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,75,74,88,87,75,74,76,74,74,84,52,55,61,63,64,74,54,61,69,71,67,68,-1,38,72,70,67,-1,69,71,75,80,80,71,71,73,79,78,88,83,78,79,80,83,78,84,65,54
"182902",100,-1,-1,.,-1,-1,-1,-1,.,.,.,-1,-1,.,.,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,74,71,76,81,73,71,75,79,71,64,72,55,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,.,69,70,68,80,65,68,72,78,66,60,72,58,74,73,75,82,74,69,76,80,64,59,76,65,70,71,57,80,72,78,76,76,63,-1,70,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,.,67,91,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,74,71,77,79,72,72,74,78,78,67,69,46,54,58,57,63,52,52,59,67,47,52,44,50,82,71,-1,82,73,63,100,83,-1,-1,89,-1,74,72,80,81,73,71,74,79,73,63,73,57
"182903",66,67,60,79,72,59,63,71,75,73,60,56,87,100,-1,-1,100,100,86,100,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,70,68,76,78,69,70,72,72,71,69,56,49,59,57,59,63,59,53,61,64,59,63,54,38,64,62,71,72,64,64,66,66,65,63,48,42,71,70,75,78,70,71,76,74,65,64,62,56,69,64,73,74,71,66,70,69,68,62,56,44,78,65,88,-1,67,73,73,53,100,-1,-1,-1,44,34,-1,22,50,47,40,32,45,30,55,23,68,67,78,77,68,69,68,69,75,73,49,43,52,51,58,65,52,51,53,54,54,54,33,28,50,44,57,59,45,39,54,44,55,54,38,28,71,72,80,80,69,73,74,74,72,73,55,54
"182904",62,77,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,80,83,85,89,82,86,79,85,83,81,62,69,-1,100,.,-1,-1,-1,-1,-1,.,-1,.,-1,74,85,79,85,76,88,75,87,77,79,57,77,83,84,83,87,84,84,84,89,79,80,81,77,72,79,67,92,74,75,76,78,73,100,63,68,100,.,-1,.,-1,.,-1,.,-1,.,-1,.,56,64,-1,-1,-1,-1,-1,-1,.,.,-1,.,77,82,86,91,81,88,75,82,86,82,48,64,63,66,76,82,63,68,58,73,76,59,38,36,75,85,93,82,71,82,72,100,67,67,75,70,81,84,88,89,83,88,80,85,86,79,61,69
"182905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,71,65,70,50,76,74,70,74,71,64,61,48,100,82,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,60,57,58,41,66,64,64,67,55,59,39,39,74,66,63,48,74,70,76,77,67,64,82,60,57,50,57,26,69,61,62,60,47,53,-1,37,.,.,.,.,.,.,.,.,.,.,.,.,33,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,64,73,51,78,76,65,72,73,65,44,39,50,38,56,28,64,51,36,45,53,46,36,16,54,63,-1,-1,73,69,55,77,-1,-1,-1,-1,77,72,76,60,79,79,73,82,88,69,74,54
"182906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,95,83,100,60,96,82,91,86,.,.,100,88,.,.,.,.,.,.,.,.,.,.,.,.,91,84,100,-1,93,88,86,85,.,.,-1,90,93,82,100,-1,92,83,92,80,.,.,100,100,80,56,-1,-1,75,71,75,-1,.,.,-1,-1,.,100,.,-1,.,-1,.,-1,.,.,.,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,.,96,85,100,-1,100,81,90,100,.,.,-1,-1,88,55,-1,-1,90,50,80,60,.,.,-1,-1,100,71,-1,.,100,-1,100,100,.,.,.,-1,98,86,100,-1,100,83,95,93,.,.,100,86
"183801",100,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,86,85,88,85,85,87,91,90,85,82,71,73,96,83,100,79,-1,85,100,100,100,83,-1,63,76,79,77,80,79,83,73,88,79,73,-1,67,88,86,88,86,83,87,91,95,88,81,91,78,83,83,75,87,75,81,88,94,88,73,-1,71,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,85,83,88,84,86,88,91,84,81,84,50,69,72,77,77,78,61,80,78,81,74,78,-1,63,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,85,85,88,87,86,88,90,87,83,85,60,74
"183901",63,78,-1,71,-1,82,86,91,-1,71,-1,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,78,81,80,76,78,84,83,87,83,71,61,73,57,67,64,59,43,71,61,68,88,77,50,50,66,71,71,70,61,75,69,76,91,64,49,59,78,82,75,72,77,83,83,91,77,68,72,82,75,74,80,86,69,80,79,78,93,58,50,60,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,-1,29,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,79,80,84,79,79,85,84,84,89,74,51,66,62,66,70,64,52,70,68,76,78,53,44,49,64,71,58,50,52,64,73,89,100,70,-1,60,81,83,82,76,82,86,85,90,80,73,64,78
"183902",71,70,67,-1,72,73,69,67,90,-1,-1,83,84,83,71,83,94,89,82,76,86,80,75,83,.,-1,.,.,.,-1,.,-1,.,.,.,-1,77,77,76,81,79,82,79,81,72,71,68,61,62,67,61,69,62,72,65,73,56,58,57,47,69,70,69,72,73,76,71,74,63,63,56,55,79,80,76,80,81,85,83,84,71,68,75,70,70,69,69,66,78,79,72,70,63,63,48,52,61,60,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,43,47,45,35,56,68,40,42,-1,27,24,41,75,76,76,81,78,80,76,79,73,75,62,54,57,59,59,62,63,66,58,62,58,54,36,38,73,75,63,76,74,77,79,76,72,73,63,70,85,85,85,89,87,88,87,88,81,79,78,70
"183904",.,.,.,.,.,.,.,.,.,.,.,.,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,80,81,76,79,83,82,87,90,77,69,60,72,-1,.,.,.,-1,.,-1,.,.,.,.,.,77,78,71,71,81,82,84,87,67,68,56,67,84,81,76,77,85,81,87,93,86,69,80,75,69,67,-1,-1,75,64,75,67,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,50,-1,.,-1,-1,-1,-1,.,.,.,-1,74,80,76,82,81,84,85,87,67,67,33,69,67,73,-1,-1,-1,50,-1,73,-1,100,-1,83,81,78,72,-1,96,70,79,90,73,75,-1,75,80,81,76,78,83,83,87,91,79,69,60,72
