DISTRICT,D200A004216R,D200A004217R,D200AC04216R,D200AC04217R,D200AM04216R,D200AM04217R,D200AR04216R,D200AR04217R,D200AS04216R,D200AS04217R,D200AW04216R,D200AW04217R,D300A004216R,D300A004217R,D300AC04216R,D300AC04217R,D300AM04216R,D300AM04217R,D300AR04216R,D300AR04217R,D300AS04216R,D300AS04217R,D300AW04216R,D300AW04217R,D400A004216R,D400A004217R,D400AC04216R,D400AC04217R,D400AM04216R,D400AM04217R,D400AR04216R,D400AR04217R,D400AS04216R,D400AS04217R,D400AW04216R,D400AW04217R,DA00A004216R,DA00A004217R,DA00AC04216R,DA00AC04217R,DA00AM04216R,DA00AM04217R,DA00AR04216R,DA00AR04217R,DA00AS04216R,DA00AS04217R,DA00AW04216R,DA00AW04217R,DB00A004216R,DB00A004217R,DB00AC04216R,DB00AC04217R,DB00AM04216R,DB00AM04217R,DB00AR04216R,DB00AR04217R,DB00AS04216R,DB00AS04217R,DB00AW04216R,DB00AW04217R,DE00A004216R,DE00A004217R,DE00AC04216R,DE00AC04217R,DE00AM04216R,DE00AM04217R,DE00AR04216R,DE00AR04217R,DE00AS04216R,DE00AS04217R,DE00AW04216R,DE00AW04217R,DF00A004216R,DF00A004217R,DF00AC04216R,DF00AC04217R,DF00AM04216R,DF00AM04217R,DF00AR04216R,DF00AR04217R,DF00AS04216R,DF00AS04217R,DF00AW04216R,DF00AW04217R,DH00A004216R,DH00A004217R,DH00AC04216R,DH00AC04217R,DH00AM04216R,DH00AM04217R,DH00AR04216R,DH00AR04217R,DH00AS04216R,DH00AS04217R,DH00AW04216R,DH00AW04217R,DI00A004216R,DI00A004217R,DI00AC04216R,DI00AC04217R,DI00AM04216R,DI00AM04217R,DI00AR04216R,DI00AR04217R,DI00AS04216R,DI00AS04217R,DI00AW04216R,DI00AW04217R,DL00A004216R,DL00A004217R,DL00AC04216R,DL00AC04217R,DL00AM04216R,DL00AM04217R,DL00AR04216R,DL00AR04217R,DL00AS04216R,DL00AS04217R,DL00AW04216R,DL00AW04217R,DM00A004216R,DM00A004217R,DM00AC04216R,DM00AC04217R,DM00AM04216R,DM00AM04217R,DM00AR04216R,DM00AR04217R,DM00AS04216R,DM00AS04217R,DM00AW04216R,DM00AW04217R,DR00A004216R,DR00A004217R,DR00AC04216R,DR00AC04217R,DR00AM04216R,DR00AM04217R,DR00AR04216R,DR00AR04217R,DR00AS04216R,DR00AS04217R,DR00AW04216R,DR00AW04217R,DS00A004216R,DS00A004217R,DS00AC04216R,DS00AC04217R,DS00AM04216R,DS00AM04217R,DS00AR04216R,DS00AR04217R,DS00AS04216R,DS00AS04217R,DS00AW04216R,DS00AW04217R,DW00A004216R,DW00A004217R,DW00AC04216R,DW00AC04217R,DW00AM04216R,DW00AM04217R,DW00AR04216R,DW00AR04217R,DW00AS04216R,DW00AS04217R,DW00AW04216R,DW00AW04217R
"189901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27,31,24,39,24,25,35,43,18,20,43,38,.,.,.,.,.,.,.,.,.,.,.,.,21,28,17,34,19,21,29,38,-1,20,32,30,24,27,26,26,16,22,35,41,-1,-1,41,32,25,27,23,34,21,20,31,37,15,21,38,31,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,24,-1,-1,-1,-1,30,36,21,45,33,28,34,45,20,20,44,47,9,7,13,11,8,-1,14,15,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,45,67,-1,78,53,60,67,86,-1,-1,67,-1
"189902",-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,100,80,-1,-1,100,92,100,69,-1,-1,-1,88,.,.,.,.,.,.,.,.,.,.,.,.,35,38,43,32,37,41,36,37,44,49,41,26,.,.,.,.,.,.,.,.,.,.,.,.,34,36,42,33,36,40,36,35,41,49,41,23,38,44,44,38,41,47,41,42,38,47,45,28,34,36,41,32,36,39,35,36,43,49,41,23,.,-1,.,-1,.,-1,.,-1,.,.,.,.,18,9,20,11,25,23,21,11,18,24,32,7,33,31,41,26,33,35,32,31,48,52,35,25,18,15,23,15,24,24,20,15,22,27,31,8,-1,-1,-1,-1,-1,14,-1,-1,-1,20,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1
"190903",30,36,-1,62,24,25,55,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,37,39,40,46,36,37,48,49,32,38,47,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,31,36,41,29,31,41,42,23,31,39,30,38,38,36,43,35,35,53,52,26,34,57,36,34,40,31,36,33,46,43,50,28,41,48,27,-1,56,-1,-1,-1,-1,70,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,-1,21,-1,-1,-1,-1,36,39,43,49,37,39,42,47,38,41,37,28,12,13,16,21,15,18,24,21,9,13,19,12,6,18,-1,27,12,20,10,20,-1,24,-1,-1,38,39,41,48,37,37,48,49,34,38,47,34
"191901",46,46,50,48,48,51,43,45,39,50,55,39,72,75,76,70,84,80,69,79,70,73,62,50,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,52,55,52,55,56,59,51,55,48,54,45,39,48,39,47,39,48,47,45,46,48,32,41,29,34,37,39,41,40,44,33,38,33,41,30,23,54,57,52,54,56,60,55,58,44,48,52,48,41,45,41,43,48,51,41,46,38,41,35,30,50,62,83,42,62,75,48,52,-1,-1,-1,56,23,21,35,23,34,40,15,20,-1,50,-1,-1,50,53,53,55,55,58,47,52,52,60,38,30,20,21,24,23,24,28,20,20,21,27,13,8,7,16,14,19,13,21,8,18,6,18,-1,13,55,58,55,60,58,62,55,58,51,59,48,43
"192901",-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,22,25,28,30,19,24,25,29,22,16,22,24,-1,-1,.,-1,-1,-1,-1,-1,-1,.,-1,-1,18,19,20,26,15,18,21,22,17,13,17,19,22,26,21,29,16,21,26,28,12,10,19,33,19,21,27,27,14,21,22,25,19,15,19,16,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,23,24,34,31,22,27,24,30,33,24,24,18,10,12,16,18,7,14,12,16,11,7,12,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,46,33,55,47,42,45,52,43,-1,43,52
"193801",-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,9,18,16,32,-1,12,-1,22,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,.,.,.,.,-1,15,-1,33,-1,-1,-1,20,-1,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,25,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,.,-1,19,-1,45,-1,-1,-1,24,-1,-1,-1,-1,-1,10,-1,30,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,19,-1,-1,-1,-1
"193902",-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,45,36,54,45,36,34,47,42,53,58,-1,27,.,.,.,.,.,.,.,.,.,.,.,.,32,28,35,35,24,26,36,33,33,-1,-1,20,41,38,63,41,37,34,48,44,50,67,-1,29,27,27,28,46,15,23,30,34,35,-1,-1,20,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,48,34,47,50,35,33,46,40,54,50,-1,24,-1,14,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,-1,29,-1,-1,-1,-1,58,44,69,43,52,43,61,47,65,90,-1,33
"194902",-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,44,58,57,40,42,38,45,41,40,35,33,-1,-1,.,.,.,-1,.,-1,-1,.,.,.,39,41,60,56,42,40,37,46,25,38,37,32,41,48,60,59,39,44,44,48,35,35,38,50,26,45,-1,-1,43,40,33,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,37,41,57,55,41,39,31,41,47,42,33,-1,20,15,35,40,17,19,17,16,33,-1,17,-1,-1,20,-1,36,-1,-1,-1,19,-1,-1,-1,-1,42,45,66,59,40,43,39,46,44,38,38,28
"194903",22,33,-1,-1,40,47,33,41,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,42,50,35,48,54,61,44,49,26,38,30,33,-1,29,-1,-1,46,67,-1,35,-1,-1,-1,-1,34,40,28,39,47,51,35,38,24,30,20,33,45,51,38,47,51,61,50,52,20,33,38,37,34,44,28,47,49,59,39,42,-1,-1,-1,40,-1,-1,.,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,39,49,33,49,57,61,39,46,31,42,24,31,22,29,19,24,33,47,23,28,14,18,-1,17,-1,22,-1,33,-1,32,-1,23,-1,-1,-1,-1,45,52,39,50,56,62,46,51,29,41,30,32
"194904",-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,.,-1,.,.,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,28,31,23,25,30,26,33,23,25,20,23,19,24,27,17,20,26,23,29,18,18,24,20,21,29,32,25,24,29,24,33,24,26,20,24,26,30,41,21,27,33,29,36,-1,24,31,23,30,37,54,33,35,35,33,39,-1,36,-1,33,.,-1,.,.,.,-1,.,-1,.,.,.,.,21,21,50,-1,33,30,21,26,-1,-1,-1,-1,18,25,21,25,22,28,23,30,26,25,-1,23,13,11,23,16,21,16,14,18,29,-1,-1,-1,-1,39,-1,-1,-1,44,-1,42,-1,-1,-1,-1,14,27,-1,-1,19,34,22,36,-1,-1,-1,-1
"194905",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,31,26,36,9,32,28,34,17,35,17,21,-1,-1,-1,-1,-1,-1,-1,23,-1,-1,-1,-1,13,23,8,32,5,27,25,29,-1,26,16,25,21,32,23,44,9,33,36,38,19,25,25,30,-1,-1,63,-1,-1,-1,-1,38,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,.,.,.,.,-1,.,.,.,-1,.,-1,.,.,.,-1,14,29,28,29,8,32,20,30,-1,44,-1,15,-1,10,-1,19,-1,11,8,14,-1,19,-1,-1,-1,14,-1,-1,-1,25,-1,16,-1,-1,-1,-1,18,34,25,36,8,36,30,36,13,38,18,24
"195901",.,.,.,.,.,.,.,.,.,.,.,.,79,83,88,-1,71,82,71,75,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,25,29,37,38,25,32,31,33,29,25,28,28,-1,50,-1,-1,-1,-1,50,60,-1,-1,-1,-1,20,23,31,33,20,29,25,27,24,14,25,23,27,33,38,39,27,35,35,37,29,22,34,39,23,27,34,37,23,31,29,31,27,22,26,26,.,-1,.,.,.,-1,.,-1,.,.,.,.,6,9,-1,-1,-1,19,10,7,-1,-1,-1,-1,24,26,35,38,23,29,26,29,29,27,22,18,10,12,19,19,10,18,13,14,13,13,13,9,-1,6,-1,-1,7,14,-1,7,-1,-1,-1,-1,47,51,59,50,36,45,49,53,40,54,48,60
"195902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,39,35,16,23,29,37,43,47,57,20,-1,.,.,.,.,.,.,.,.,.,.,.,.,30,37,28,15,22,27,34,39,47,56,18,-1,37,36,32,-1,23,26,40,51,-1,50,-1,-1,31,38,31,15,22,29,35,43,44,54,16,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,29,42,39,24,24,30,35,37,-1,60,-1,-1,8,20,21,-1,10,15,19,27,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,-1,-1,-1,-1,50,-1,-1,-1,-1,-1
"196901",.,-1,.,.,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,41,44,44,63,30,34,52,50,34,71,44,50,-1,-1,.,-1,.,-1,.,-1,-1,-1,.,.,31,38,38,44,19,26,35,39,31,67,45,44,36,33,31,-1,24,24,59,50,29,-1,63,43,36,38,39,53,26,27,50,42,26,73,46,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,46,57,56,87,36,47,45,50,40,82,-1,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,71,-1,-1,-1,-1,-1,-1,-1,-1,52,68,-1,89,39,67,58,73,-1,-1,-1,-1
"196902",-1,-1,-1,-1,-1,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,28,29,43,35,24,36,33,33,29,35,32,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,21,23,27,18,30,26,25,-1,34,22,29,30,35,37,42,26,41,42,41,19,36,41,46,18,21,30,29,19,27,25,26,18,27,26,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26,23,48,28,22,31,24,24,37,33,21,-1,8,11,19,20,11,14,16,15,-1,-1,14,-1,-1,16,-1,-1,-1,19,-1,16,-1,-1,-1,-1,40,40,62,45,30,46,40,43,39,43,41,35
"196903",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,34,46,40,32,32,34,36,49,40,26,25,22,30,28,36,15,23,33,27,42,46,-1,-1,24,26,37,36,22,25,23,31,44,37,25,16,31,33,47,35,28,28,37,40,44,38,29,25,30,31,43,36,30,30,28,35,47,40,27,22,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,34,46,45,36,35,30,33,53,42,23,26,11,9,24,20,10,12,14,10,24,23,13,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,48,43,68,56,50,40,53,47,60,39,-1,40
"197902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,56,60,59,39,57,59,54,63,61,52,59,53,-1,-1,-1,.,.,.,-1,-1,.,.,.,.,67,45,50,-1,56,46,55,54,-1,-1,78,-1,55,54,50,-1,57,56,54,58,-1,-1,64,67,54,59,-1,-1,-1,64,62,62,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,57,64,67,52,57,62,54,66,62,80,53,40,17,27,-1,-1,23,32,-1,32,-1,-1,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,56,59,56,35,61,58,52,62,56,53,58,53
"198901",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,46,43,65,32,42,47,47,50,54,39,43,19,30,-1,-1,-1,-1,21,22,-1,-1,-1,-1,26,36,34,62,23,29,37,34,40,48,32,25,34,45,33,67,32,47,48,51,42,39,38,43,23,42,-1,64,17,41,41,41,-1,55,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,-1,-1,.,-1,-1,-1,-1,-1,.,.,.,-1,40,46,50,62,32,37,46,43,55,63,40,44,22,24,32,43,17,19,16,23,60,44,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,48,46,69,37,45,51,51,51,51,43,50
"198902",.,-1,.,.,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,17,38,38,18,15,24,27,47,-1,-1,.,23,14,40,38,15,10,19,24,43,-1,-1,.,22,17,38,42,13,14,20,22,47,-1,-1,.,20,16,43,33,18,17,17,27,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,17,33,44,17,13,31,28,-1,-1,-1,.,.,-1,.,-1,.,-1,.,26,.,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,-1,-1,-1,-1,-1,50,71,64,-1,-1,-1,.
"198903",67,73,-1,-1,-1,-1,67,60,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,54,59,65,72,60,66,52,56,68,81,53,49,26,33,45,47,35,43,24,35,-1,-1,-1,31,40,43,56,59,47,54,39,41,57,64,42,35,63,64,65,69,65,64,64,62,62,78,64,65,43,50,60,56,49,57,44,49,70,77,50,32,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,47,55,65,75,56,67,43,52,72,84,45,36,16,22,33,44,30,38,15,20,33,36,27,11,14,51,-1,69,20,45,13,47,44,76,-1,29,58,63,67,79,63,70,56,60,70,84,56,54
"198905",-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16,22,21,24,9,18,19,21,23,34,14,9,13,20,21,17,9,19,15,19,21,31,9,8,15,20,20,23,8,17,19,21,23,27,13,10,17,23,20,19,7,17,24,26,18,37,21,12,17,23,19,25,10,16,22,22,21,37,19,12,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,21,23,28,10,18,14,17,29,32,8,8,8,10,12,13,4,7,6,11,19,14,-1,-1,-1,25,-1,28,-1,24,-1,23,-1,28,-1,-1,21,31,35,43,-1,16,25,27,38,43,-1,-1
"198906",-1,-1,-1,-1,-1,-1,-1,75,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,55,67,49,61,47,60,60,69,58,71,74,84,36,61,-1,63,35,53,55,57,-1,-1,-1,-1,49,58,41,55,43,55,54,61,51,61,74,79,49,64,45,59,46,58,56,69,46,61,81,83,49,56,41,49,42,52,52,57,54,63,71,78,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,70,53,62,49,62,64,68,67,82,68,85,24,38,26,36,27,34,31,45,29,30,48,52,-1,28,-1,-1,-1,38,-1,38,-1,-1,-1,-1,72,87,70,81,59,75,77,90,77,88,83,90
"199901",69,70,72,74,65,65,70,71,75,75,63,63,77,84,78,87,81,85,73,79,81,85,66,56,74,76,-1,63,71,73,63,81,-1,-1,83,-1,62,65,62,68,58,63,61,64,65,72,53,47,40,45,37,48,36,41,41,44,48,57,42,30,41,43,42,46,38,43,41,42,49,57,30,28,64,67,61,67,58,63,66,67,63,70,62,52,50,54,50,55,50,55,48,52,57,65,39,37,56,55,65,59,60,62,57,57,47,69,43,-1,21,23,18,22,33,38,22,23,19,14,19,17,59,63,63,69,58,63,57,60,67,73,45,43,28,33,32,37,28,33,30,30,37,50,24,15,18,27,20,31,18,31,18,29,18,30,17,20,66,70,66,73,62,67,66,68,68,75,58,51
"199902",47,47,52,43,57,62,49,46,50,50,63,46,76,75,-1,-1,82,83,69,75,86,-1,-1,.,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,49,48,42,52,55,56,52,50,50,47,45,44,38,37,30,38,39,42,43,39,44,42,39,37,36,35,29,39,45,47,39,37,36,36,35,33,51,51,42,53,56,58,58,55,45,38,56,53,41,40,32,40,47,51,43,40,45,35,33,44,57,38,-1,-1,-1,-1,80,46,60,-1,-1,-1,13,25,-1,13,23,41,17,21,-1,12,8,38,47,45,42,51,53,54,46,46,54,55,35,35,19,16,16,20,25,27,22,19,24,24,14,18,10,18,10,22,16,23,11,17,17,33,-1,11,54,53,47,59,59,59,58,56,53,54,49,45
"200901",56,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,28,35,28,41,27,32,36,41,27,49,25,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,27,23,29,22,24,27,36,20,35,19,14,30,35,27,36,25,31,42,46,29,40,30,29,18,27,17,30,17,27,27,34,15,34,20,15,-1,.,.,.,.,.,.,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,27,35,28,45,28,33,31,36,25,57,20,14,6,9,8,17,6,12,11,16,-1,16,10,-1,-1,17,-1,-1,-1,22,-1,15,-1,-1,-1,-1,36,43,35,53,34,36,43,47,36,59,29,27
"200902",.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,-1,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,62,61,61,71,68,72,62,60,63,58,43,41,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,54,53,42,67,62,63,53,52,42,50,32,40,69,64,67,64,68,73,71,67,69,48,55,57,54,48,40,68,64,62,55,47,39,52,32,32,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,.,57,58,56,77,68,71,55,53,59,68,29,26,38,33,36,47,52,56,31,28,43,50,-1,-1,-1,-1,-1,-1,-1,57,-1,-1,-1,-1,-1,-1,68,69,73,73,72,79,66,67,76,61,49,45
"200904",-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,25,35,31,39,21,31,30,32,32,46,26,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,27,24,34,15,26,24,24,27,42,20,21,29,39,31,34,20,30,36,36,35,43,28,43,19,28,23,38,17,26,23,27,25,34,18,23,-1,.,.,.,.,.,.,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,31,30,44,21,32,25,29,30,49,24,18,10,18,12,20,10,14,11,14,-1,35,-1,15,-1,14,-1,-1,-1,20,-1,21,-1,-1,-1,-1,40,48,50,47,30,42,44,45,46,63,46,36
"200906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,17,-1,-1,28,20,25,18,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,15,-1,-1,-1,18,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,-1,36,-1,-1,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1
"201902",29,22,-1,71,22,26,47,34,-1,-1,-1,-1,67,60,-1,-1,70,-1,63,45,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,.,44,46,45,54,41,48,46,48,47,51,38,33,24,31,29,31,23,28,27,34,25,35,20,18,33,36,35,45,33,40,34,38,35,42,28,25,46,49,44,54,45,51,50,53,45,48,46,38,35,39,39,45,37,47,36,42,41,40,32,28,43,41,-1,75,-1,43,46,47,-1,-1,-1,-1,16,19,28,17,26,30,20,21,-1,-1,-1,-1,41,44,46,54,37,46,41,43,50,53,30,26,16,22,21,25,15,26,19,23,22,28,9,14,6,25,-1,27,11,29,8,26,-1,33,-1,19,55,56,54,66,50,58,57,57,59,62,47,40
"201903",-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,26,21,12,19,38,22,30,46,43,31,30,-1,19,-1,-1,14,35,12,19,35,50,-1,-1,17,24,21,-1,16,38,22,29,44,33,32,29,20,21,-1,-1,15,41,32,26,-1,-1,36,-1,26,27,55,-1,28,43,30,33,56,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,15,30,23,23,22,35,15,33,45,67,-1,31,9,-1,-1,-1,14,20,13,8,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,36,-1,-1,-1,40,30,45,-1,-1,-1,-1
"201904",-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,45,49,43,55,53,51,46,47,55,40,47,26,-1,55,-1,-1,86,64,-1,55,-1,-1,-1,-1,43,43,44,55,54,47,45,43,50,26,45,-1,47,43,40,50,49,45,45,41,60,43,41,26,46,36,46,53,43,41,41,33,-1,-1,60,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,54,46,59,56,56,48,52,50,38,53,25,22,18,-1,27,29,26,30,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,-1,-1,-1,-1,.,-1,47,57,42,59,57,54,50,56,60,59,38,39
"201907",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,36,38,37,23,24,40,39,42,32,22,27,14,-1,-1,-1,-1,-1,17,18,-1,-1,-1,-1,20,24,24,25,16,15,34,30,-1,30,-1,-1,33,37,34,26,22,23,43,43,38,32,-1,45,-1,30,-1,-1,-1,35,29,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,-1,30,34,42,47,23,26,38,35,45,32,27,-1,11,10,15,14,9,-1,14,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,42,48,41,26,27,45,45,55,34,26,29
